awsAccountId,description,exploitAvailable,findingArn,firstObservedAt,fixAvailable,lastObservedAt,severity,status,title,type,updatedAt,current_key,parent_key,inspectorScore
531341628109,"Apache Commons HttpClient 3.x, as used in Amazon Flexible Payments Service (FPS) merchant Java SDK and other products, does not verify that the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via an arbitrary valid certificate.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/3f8a9a3b5a897abbdb843878503a5dc8,2024-11-19 12:48:06.985000+05:30,NO,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,CVE-2012-5783 - commons-httpclient:commons-httpclient,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,58,1,
531341628109,"A flaw was discovered in OpenLDAP before 2.4.57 leading to a slapd crash in the Values Return Filter control handling, resulting in denial of service (double free and out-of-bounds read).",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/40012c7e2b7223791c20de4a2c184af1,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2020-36223 - openldap,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,59,1,7.5
531341628109,"ncurses before 6.4 20230408, when used by a setuid application, allows local users to trigger security-relevant memory corruption via malformed data in a terminfo database file that is found in $HOME/.terminfo or reached via the TERMINFO or TERM environment variable.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/40820da5d6705b4bca5edda1219d3f66,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-29491 - ncurses-base, ncurses and 1 more",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,60,1,7.8
531341628109,"A flaw was discovered in ldap_X509dn2bv in OpenLDAP before 2.4.57 leading to a slapd crash in the X.509 DN parsing in ad_keystring, resulting in denial of service.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/42e20a3891e8c81deb0d20d6c8f8b9e0,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2020-36229 - openldap,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,61,1,7.5
531341628109,"A flaw was discovered in OpenLDAP before 2.4.57 leading to an infinite loop in slapd with the cancel_extop Cancel operation, resulting in denial of service.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/4467859ed0eaa95b9ec88a757b1f8422,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2020-36227 - openldap,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,62,1,7.5
531341628109,GNU Tar through 1.34 has a one-byte out-of-bounds read that results in use of uninitialized memory for a conditional jump. Exploitation to change the flow of control has not been demonstrated. The issue occurs in from_header in list.c via a V7 archive in which mtime has approximately 11 whitespace characters.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/46db23431b3b049772964996831396d3,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2022-48303 - tar,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,63,1,7.8
531341628109,Buffer Overflow vulnerability in postprocess_terminfo function in tinfo/parse_entry.c:997 in ncurses 6.1 allows remote attackers to cause a denial of service via crafted command.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/471e3233d3c24d316e299b5050ded8e6,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2020-19189 - ncurses-base, ncurses and 1 more",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,64,1,6.5
531341628109,Heap-based Buffer Overflow in GitHub repository vim/vim prior to 9.0.1144.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/47591d879e50c10431e1dbfc1816d3c9,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-0051 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,65,1,7.8
531341628109,An attacker could construct a PKCS 12 cert bundle in such a way that could allow for arbitrary memory writes via PKCS 12 Safe Bag attributes being mishandled.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/4a1152c4cdd5660bdbc8c66b8ad2d5d3,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-0767 - nss, nss-sysinit and 1 more",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,66,1,7.5
531341628109,Divide By Zero in GitHub repository vim/vim prior to 9.0.1367.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/4a6e48688f28e49ec657c9fdd9c4494d,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,LOW,ACTIVE,"CVE-2023-1127 - vim-minimal, vim-data",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,67,1,3.9
531341628109,"HTTP::Tiny 0.082, a Perl core module since 5.13.9 and available standalone on CPAN, has an insecure default TLS configuration where users must opt in to verify certificates.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/4bfe71c43c655d08ca08a0bf893186ab,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-31484 - perl-libs, perl-Pod-Escapes and 2 more",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,68,1,7.4
531341628109,nghttp2 is an implementation of the Hypertext Transfer Protocol version 2 in C. The nghttp2 library prior to version 1.61.0 keeps reading the unbounded number of HTTP/2 CONTINUATION frames even after a stream is reset to keep HPACK context in sync. This causes excessive CPU usage to decode HPACK stream. nghttp2 v1.61.0 mitigates this vulnerability by limiting the number of CONTINUATION frames it accepts per stream. There is no workaround for this vulnerability.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/4fac2117d9859886ab77bd672a6fea1a,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2024-28182 - libnghttp2, nghttp2",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,69,1,7.5
531341628109,"In Connect2id Nimbus JOSE+JWT before 9.37.2, an attacker can cause a denial of service (resource consumption) via a large JWE p2c header value (aka iteration count) for the PasswordBasedDecrypter (PBKDF2) component.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/50f3117ae011621ec5e617e3a3422dcc,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2023-52428 - com.nimbusds:nimbus-jose-jwt,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,70,1,7.5
531341628109,"An integer underflow was discovered in OpenLDAP before 2.4.57 leading to a slapd crash in the Certificate List Exact Assertion processing, resulting in denial of service.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/525e0ee21a1e85b24bf8cad3a791f521,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,CVE-2020-36228 - openldap,PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,71,1,7.5
531341628109,"When curl retrieves an HTTP response, it stores the incoming headers so that they can be accessed later via the libcurl headers API.

However, curl did not have a limit in how many or how large headers it would accept in a response, allowing a malicious server to stream an endless series of headers and eventually cause curl to run out of heap memory.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/52d48d0bea7aa74ade61c2de4832b0c1,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,HIGH,ACTIVE,"CVE-2023-38039 - libcurl, curl",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,72,1,7.5
531341628109,Applications that use a non-default option when verifying certificates may be vulnerable to an attack from a malicious CA to circumvent certain checks. Invalid certificate policies in leaf certificates are silently ignored by OpenSSL and other certificate policy checks are skipped for that certificate. A malicious CA could use this to deliberately assert invalid certificate policies in order to circumvent policy checking on the certificate altogether. Policy processing is disabled by default but can be enabled by passing the `-policy' argument to the command line utilities or by calling the `X509_VERIFY_PARAM_set1_policies()' function.,NO,arn:aws:inspector2:ap-south-1:531341628109:finding/55d330c65d1452781ed890ca28e65f39,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2023-0465 - openssl, openssl-libs",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,73,1,5.3
531341628109,"PCRE before 8.38 mishandles the [: and \ substrings in character classes, which allows remote attackers to cause a denial of service (uninitialized memory read) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",NO,arn:aws:inspector2:ap-south-1:531341628109:finding/56221007c85de7603677c542dbc1f6b9,2024-11-19 12:48:06.985000+05:30,YES,2024-11-19 12:48:06.985000+05:30,MEDIUM,ACTIVE,"CVE-2015-8390 - pcre, glib2",PACKAGE_VULNERABILITY,2024-11-19 12:48:06.985000+05:30,74,1,6.5
